Date;Open;High;Low;Last Close;Chg.%;
"11/09/2010";"1162.40";"1173.40";"1162.40";"1172.00";"+0.68%";
"11/10/2010";"1167.90";"1167.90";"1157.40";"1157.40";"-1.25%";
"11/11/2010";"1164.10";"1166.10";"1137.60";"1140.60";"-1.45%";
"11/12/2010";"1133.30";"1155.60";"1127.40";"1155.60";"+1.32%";
"11/15/2010";"1151.90";"1154.20";"1146.70";"1147.10";"-0.74%";
"11/16/2010";"1146.20";"1149.20";"1137.60";"1143.50";"-0.31%";
"11/18/2010";"1150.50";"1151.80";"1145.60";"1150.90";"+0.65%";
"11/19/2010";"1151.20";"1151.20";"1144.00";"1147.10";"-0.33%";
"11/22/2010";"1156.40";"1156.70";"1141.50";"1141.50";"-0.49%";
"11/23/2010";"1137.20";"1139.20";"1121.90";"1122.00";"-1.71%";
"11/24/2010";"1122.80";"1129.60";"1115.60";"1125.50";"+0.31%";
"11/25/2010";"1130.40";"1135.70";"1128.20";"1132.20";"+0.60%";
"11/26/2010";"1130.10";"1130.20";"1117.60";"1126.50";"-0.50%";
"11/29/2010";"1125.20";"1138.20";"1119.00";"1119.00";"-0.67%";
"11/30/2010";"1121.70";"1124.30";"1107.20";"1107.20";"-1.05%";
"12/01/2010";"1117.00";"1148.70";"1115.60";"1148.50";"+3.73%";
"12/02/2010";"1153.80";"1167.00";"1150.10";"1165.70";"+1.50%";
"12/03/2010";"1167.40";"1173.90";"1157.60";"1166.00";"+0.03%";
"12/06/2010";"1169.20";"1175.00";"1161.70";"1175.00";"+0.77%";
"12/07/2010";"1171.10";"1175.80";"1163.90";"1175.10";"+0.01%";
"12/08/2010";"1173.20";"1173.20";"1165.90";"1165.90";"-0.78%";
"12/09/2010";"1174.60";"1180.70";"1169.10";"1169.10";"+0.27%";
"12/10/2010";"1172.10";"1181.10";"1171.00";"1181.10";"+1.03%";
"12/13/2010";"1184.90";"1198.10";"1183.20";"1198.10";"+1.44%";
"12/14/2010";"1195.40";"1195.70";"1183.50";"1188.50";"-0.80%";
"12/15/2010";"1183.40";"1194.40";"1183.20";"1192.50";"+0.34%";
"12/16/2010";"1193.10";"1205.60";"1193.10";"1199.90";"+0.62%";
"12/17/2010";"1199.50";"1206.80";"1187.70";"1187.70";"-1.02%";
"12/20/2010";"1186.50";"1202.70";"1186.50";"1199.40";"+0.99%";
"12/21/2010";"1205.10";"1215.10";"1205.10";"1214.00";"+1.22%";
"12/22/2010";"1217.90";"1225.50";"1216.50";"1223.70";"+0.80%";
"12/23/2010";"1227.20";"1229.50";"1220.40";"1223.30";"-0.03%";
"12/27/2010";"1220.00";"1220.60";"1215.30";"1216.30";"-0.57%";
"12/28/2010";"1217.60";"1226.80";"1217.60";"1219.90";"+0.30%";
"12/29/2010";"1223.30";"1234.90";"1221.90";"1234.90";"+1.23%";
"12/30/2010";"1235.90";"1236.40";"1224.80";"1224.80";"-0.82%";
"01/03/2011";"1232.40";"1243.40";"1231.90";"1243.40";"+1.52%";
"01/04/2011";"1244.60";"1261.00";"1244.50";"1254.20";"+0.87%";
"01/05/2011";"1249.80";"1251.10";"1235.10";"1242.60";"-0.92%";
"01/06/2011";"1245.40";"1257.70";"1245.40";"1253.10";"+0.85%";
"01/07/2011";"1246.60";"1247.60";"1238.10";"1243.30";"-0.78%";
"01/10/2011";"1236.60";"1239.50";"1213.60";"1214.80";"-2.29%";
"01/11/2011";"1220.60";"1230.60";"1216.90";"1229.90";"+1.24%";
"01/12/2011";"1235.90";"1246.20";"1235.90";"1244.20";"+1.16%";
"01/13/2011";"1245.20";"1247.50";"1237.40";"1247.00";"+0.23%";
"01/14/2011";"1245.90";"1246.90";"1240.60";"1242.20";"-0.38%";
"01/17/2011";"1245.50";"1254.70";"1239.50";"1254.70";"+1.01%";
"01/18/2011";"1255.40";"1276.30";"1255.40";"1276.30";"+1.72%";
